URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CACHE_CONTROL,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATE_CITY,WHOIS_REG_YEAR,UPDATE_YEAR,DOMAIN_NAME,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,UDP_PACKETS,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,TIPO
B0_557,44,9,ISO-8859-1,nginx,"private, no-cache, no-store, must-revalidate",1501,US,Ohio,2004,2017,manta.com,53,21,8,7834,0,61,53,22947,8472,61,8,Benigna
B0_616,44,8,utf-8,nginx,"max-age=0, no-cache, no-store",10198,US,New York,2006,2013,panjiva.com,17,12,4,2401,0,23,23,19291,2827,23,6,Benigna
B0_617,44,10,ISO-8859-1,Apache/2.4.25,None,360,US,Colorado,1997,2017,delafont.com,16,3,4,1480,0,20,23,10665,1776,20,4,Benigna
B0_633,44,9,iso-8859-1,barista/5.1.3,None,16525,US,California,1998,2017,go.com,10,0,5,1197,0,14,15,1424,1503,14,4,Benigna
B0_641,44,8,UTF-8,Server,None,11260,US,Washington,1996,2016,imdb.com,18,0,3,2274,0,22,21,31811,2554,22,4,Benigna
B0_733,44,9,ISO-8859-1,Apache/2.2.0 (Fedora),no-cache,6746,US,California,1999,2013,pipl.com,20,4,6,2097,0,24,23,9280,2381,24,4,Benigna
B0_832,44,9,UTF-8,Apache,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_833,44,8,us-ascii,Apache/2,None,324,CA,Ontario,2000,2016,houseofnames.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_993,44,8,us-ascii,nginx,None,324,US,California,2003,2016,wordiq.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_10,45,8,iso-8859-1,Microsoft-HTTPAPI/2.0,None,326,CA,Ontario,2008,2017,calabriaexchange.com,7,0,2,1088,0,11,10,7650,1440,11,4,Benigna
B0_1062,45,9,UTF-8,nginx/1.10.0 (Ubuntu),None,10273,US,Michigan,2001,2016,boardreader.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1083,45,9,ISO-8859-1,nginx/1.12.0,no-cache,6748,US,California,1999,2013,pipl.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1085,45,9,ISO-8859-1,Apache/2.2.22 (Debian),None,11260,US,Massachusetts,1994,2016,tripod.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1140,45,8,ISO-8859-1,Apache/2.2.15 (CentOS),None,1245,US,Florida,2002,2016,firstamericabank.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1192,45,10,ISO-8859-1,Apache/2.2.22 (Debian),None,6264,UK,London,2000,2016,screenonline.org.uk,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1232,45,10,ISO-8859-1,Apache/2,None,1245,US,Connecticut,1998,2016,hockey1.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1238,45,9,ISO-8859-1,Apache,None,11260,US,Arizona,2009,2016,geocities.ws,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1262,45,7,iso-8859-1,AmazonS3,private,185,US,Massachusetts,2007,2016,encyclopediaegypt.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1272,45,7,UTF-8,Apache,None,4764,US,Arizona,2009,2015,fullnamedirectory.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1318,45,8,us-ascii,Microsoft-HTTPAPI/2.0,None,324,CA,Ontario,2000,2016,pioneer.ca,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1343,45,8,utf-8,AmazonS3,None,365,US,Arizona,2001,2015,fanbase.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1411,45,11,UTF-8,mw2192.codfw.wmnet,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_158,45,11,UTF-8,Apache,None,3042,US,California,1998,2017,ask.com,14,0,7,1201,0,18,17,4922,1495,18,4,Benigna
B0_2204,45,8,utf-8,ECD (fll/0790),"max-age=30, public, must_revalidate=false",41547,US,New York,2005,2017,huffingtonpost.com,8,4,3,660,0,8,6,476,660,8,0,Benigna
B0_2259,45,11,UTF-8,Pagely Gateway/1.5.1,"no-cache, must-revalidate, max-age=0",11260,US,Minnesota,2001,2015,reelz.com,10,9,8,780,0,10,12,805,780,10,0,Benigna
B0_266,45,9,utf-8,nginx/1.10.3,None,39,NL,Voorhout,2002,2016,classiccat.net,4,0,2,541,0,6,7,579,689,6,2,Benigna
B0_288,45,9,utf-8,Apache,"private, s-maxage=0, max-age=0, must-revalidate",44447,CA,Ontario,2003,2016,wikia.com,185,0,2,13834,0,187,263,488313,13992,187,2,Benigna
B0_315,45,9,UTF-8,mw2101.codfw.wmnet,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,47,41,4,6464,0,55,53,39038,7072,55,8,Benigna
B0_317,45,8,iso-8859-1,Apache/2.4.25 (Amazon),None,226,US,Missouri,2007,2017,ruskinhighschool.org,44,0,2,4044,0,46,46,82259,4204,46,2,Benigna
B0_467,45,10,ISO-8859-1,Apache/2.2.0 (Fedora),no-cache,12368,US,California,1998,2017,go.com,32,5,9,2595,0,36,34,15941,2881,36,4,Benigna
B0_485,45,9,UTF-8,Apache,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,55,43,7,10205,0,69,56,38894,11305,69,14,Benigna
B0_509,45,9,UTF-8,Apache/2,"private, s-maxage=0, max-age=0, must-revalidate",4695,US,California,2001,2015,wikipedia.org,40,35,2,4590,0,46,54,84636,5046,46,6,Benigna
B0_541,45,10,utf-8,nginx,None,636,US,California,1995,2015,yahoo.com,46,22,8,5308,0,54,51,40052,5902,54,8,Benigna
B0_585,45,8,iso-8859-1,Microsoft-HTTPAPI/2.0,None,191,AU,Victoria,2009,2017,txgenweb7.org,3,0,1,198,0,3,3,186,198,3,0,Benigna
B0_608,45,9,UTF-8,nginx/1.10.0 (Ubuntu),None,23771,US,Massachusetts,1993,2015,onesource.com,19,0,2,1801,0,23,25,26643,2097,23,4,Benigna
B0_683,45,10,utf-8,nginx/1.12.0,None,14947,US,New York,1998,2017,ign.com,19,0,3,1816,0,23,22,12138,2104,23,4,Benigna
B0_691,45,9,us-ascii,Apache/2.2.15 (CentOS),None,324,US,Utah,1999,2014,genealogy.com,28,10,9,2683,0,36,33,11690,3307,36,8,Benigna
B0_725,45,8,ISO-8859-1,Apache/2,None,11260,US,Washington,1999,2016,kayakonline.com,26,16,5,3891,0,34,35,37000,4567,34,8,Benigna
B0_730,45,9,iso-8859-1,Apache,None,11260,US,New Jersey,1998,2017,accessexcellence.org,8,0,2,805,0,12,11,1087,1099,12,4,Benigna
B0_74,45,9,windows-1252,AmazonS3,"no-cache, no-store, must-revalidate",11260,US,Washington,2003,2013,cellartracker.com,15,0,2,2730,0,19,23,9605,3046,19,4,Benigna
B0_798,45,10,UTF-8,ATS,max-age=600,6560,CA,Ontario,2000,2016,loumarcsigns.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_847,45,10,ISO-8859-1,cloudflare-nginx,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0, private, must-revalidate",11260,NL,Noord Holland,1999,2017,lambiek.net,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_871,45,9,ISO-8859-1,Apache/2.2.0 (Fedora),no-cache,6746,US,California,1999,2013,pipl.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_895,45,9,UTF-8,Apache,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_919,45,8,UTF-8,Apache/2,None,11260,CA,Quebec,2000,2017,yellowpages.ca,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_82,46,12,ISO-8859-1,nginx,None,221,US,CALIFORNIA,2005,2016,ohiomm.com,7,0,2,742,0,9,10,1263,890,9,2,Maligna
B0_112,46,9,ISO-8859-1,Microsoft-HTTPAPI/2.0,"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2016,facebook.com,63,59,2,8062,0,75,76,82775,8950,75,12,Benigna
B0_1143,46,11,UTF-8,nginx/1.10.0 (Ubuntu),"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1201,46,9,iso-8859-1,nginx/1.12.0,None,231,US,Arizona,2009,2015,classfinders.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1221,46,9,ISO-8859-1,Apache/2.2.22 (Debian),None,11,US,Kansas,2000,2017,absoluteastronomy.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_123,46,11,UTF-8,Apache/2.2.15 (CentOS),"private, s-maxage=0, max-age=0, must-revalidate",4698,US,California,2001,2015,wikipedia.org,46,42,2,6883,0,54,54,38056,7491,54,8,Benigna
B0_124,46,9,ISO-8859-1,Apache/2.2.22 (Debian),no-cache,2393,US,New York,1994,2016,nytimes.com,29,14,4,3416,0,35,35,17574,3858,35,6,Benigna
B0_1270,46,10,UTF-8,Apache/2,"no-cache, must-revalidate, max-age=0",11260,US,Minnesota,2001,2015,reelz.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1314,46,8,iso-8859-1,Apache,None,21,US,Virginia,1996,2016,reformation.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1333,46,9,ISO-8859-1,AmazonS3,None,11260,US,Arizona,2008,2015,lyricsty.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1397,46,9,utf-8,Apache/2.2.15 (Red Hat),must-revalidate,11260,US,New York,1995,2017,wn.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2016,46,8,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",22479,US,Washington,2007,2016,sporcle.com,7,6,4,606,0,7,8,496,606,7,0,Benigna
B0_2153,46,10,iso-8859-1,Apache/2.2.29 (Unix),None,344,JP,Osaka,2017,2017,scsf-uk.com,5,3,3,498,0,5,8,504,498,5,0,Benigna
B0_2222,46,10,UTF-8,Apache/2.2.29 (Unix),None,11260,US,Maryland,2004,2016,ysusports.com,20,6,10,1392,0,20,12,766,1392,20,0,Benigna
B0_2253,46,11,UTF-8,Apache/2.2.29 (Unix),no-cache,11260,US,Pennsylvania,2001,2015,plaxo.com,7,4,3,582,0,7,8,596,582,7,0,Benigna
B0_2302,46,9,UTF-8,Apache/2.2.29 (Unix),"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,6,4,4,564,0,6,8,504,564,6,0,Benigna
B0_234,46,9,UTF-8,Apache/2.2.29 (Unix),"no-cache, no-store, must-revalidate, private",17810,US,California,2003,2014,flickr.com,50,40,5,5894,0,58,73,69918,6478,58,8,Benigna
B0_237,46,8,UTF-8,Apache/2.2.29 (Unix),None,193,US,Pennsylvania,2016,2016,freecountyproject.com,7,0,2,680,0,11,10,1363,1002,11,4,Benigna
B0_270,46,11,utf-8,Apache/2.2.29 (Unix),None,630,US,California,1995,2015,yahoo.com,38,13,10,4509,0,48,52,35953,5267,48,10,Benigna
B0_29,46,10,utf-8,Apache/2.2.29 (Unix),"max-age=0, private, must-revalidate",11260,US,Nevada,2004,2015,shopwiki.com,24,2,10,3146,0,28,30,4258,3442,28,4,Benigna
B0_292,46,9,utf-8,Apache/2.2.29 (Unix),max-age=30,7758,US,New York,1995,2016,biography.com,127,0,3,8942,0,131,144,233106,9242,131,4,Benigna
B0_304,46,8,ISO-8859-1,Apache/2.2.29 (Unix),max-age=1,2886,US,New York,1999,2016,forttours.com,74,0,2,18084,0,78,96,113453,18384,78,4,Benigna
B0_306,46,10,ISO-8859-1,Apache/2.2.29 (Unix),"private, no-cache, no-store, must-revalidate",1510,US,Ohio,2004,2017,manta.com,20,2,6,3089,0,24,24,7088,3391,24,4,Benigna
B0_439,46,8,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,California,2006,2016,eat24hours.com,15,8,6,2218,0,19,18,5203,2546,19,4,Benigna
B0_477,46,12,ISO-8859-1,Apache/2.2.29 (Unix),None,1819,US,California,2002,2017,linkedin.com,70,21,7,9463,0,80,80,133235,10217,80,10,Benigna
B0_506,46,10,utf-8,Apache/2.2.29 (Unix),"max-age=0, private, must-revalidate",11260,US,California,2002,2015,mubi.com,22,18,1,3331,0,28,27,62295,3739,28,6,Benigna
B0_525,46,11,ISO-8859-1,Apache/2.2.29 (Unix),"private, no-cache, no-store, must-revalidate",1511,US,Ohio,2004,2017,manta.com,44,11,7,6306,0,50,38,22528,6780,50,6,Benigna
B0_542,46,10,utf-8,Apache/2.2.29 (Unix),"private, must-revalidate, s-maxage=0, max-age=0",66804,US,New York,1996,2016,answers.com,44,2,7,3516,0,48,36,33488,3808,48,4,Benigna
B0_55,46,10,ISO-8859-1,Apache/2.2.29 (Unix),"private, no-cache, no-store, must-revalidate",1519,US,Ohio,2004,2017,manta.com,21,0,3,4103,0,25,30,16662,4405,25,4,Benigna
B0_565,46,10,ISO-8859-1,Apache/2.2.29 (Unix),None,166,FR,Roubaix,2000,2017,monuments-nationaux.fr,25,0,4,2115,0,29,30,17150,2479,29,4,Benigna
B0_602,46,8,UTF-8,Apache/2.2.29 (Unix),private,11260,PH,Makati City,2000,2016,pinoydvd.com,12,0,3,1716,0,16,17,11285,2012,16,4,Benigna
B0_689,46,8,us-ascii,Apache/2.2.29 (Unix),None,11260,US,Arizona,1999,2015,newspaperarchive.com,22,16,8,3094,0,26,27,7809,3414,26,4,Benigna
B0_727,46,8,iso-8859-1,Apache/2.2.29 (Unix),None,333,US,Michigan,1998,2011,politicalgraveyard.com,125,0,1,8528,0,129,145,231799,8856,129,4,Benigna
B0_736,46,7,UTF-8,Apache/2.2.0 (Fedora),"no-cache, no-store, max-age=0, must-revalidate",6984,US,California,2000,2016,blogspot.com,33,1,5,3244,0,43,41,24696,4114,43,10,Benigna
B0_753,46,10,UTF-8,Microsoft-HTTPAPI/2.0,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,38,26,12,4376,0,44,47,40918,4832,44,6,Benigna
B0_822,46,10,UTF-8,Apache/2.2.15 (CentOS),max-age=1,11260,PA,Panama,2007,2015,duckduckgo.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_873,46,9,ISO-8859-1,AmazonS3,no-cache,784,US,California,1999,2013,pipl.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_889,46,6,ISO-8859-1,Apache/2.2.0 (Fedora),"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2016,facebook.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_86,47,11,ISO-8859-1,nginx/1.12.0,None,11260,PA,Panama,2004,2016,revistaelite.com,26,11,7,3213,0,34,32,16931,3821,34,8,Maligna
B0_1037,47,9,ISO-8859-1,Apache,None,11260,US,Texas,2003,2015,brainyhistory.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1122,47,9,UTF-8,AmazonS3,max-age=1,11260,PA,Panama,2007,2015,duckduckgo.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1216,47,9,ISO-8859-1,Apache/2.2.0 (Fedora),None,11260,CA,Ontario,1999,2016,bollywoodstars.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1245,47,8,utf-8,Apache/2,None,7790,US,Washington,1998,2016,seattlehome.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1286,47,9,us-ascii,Apache/2.2.0 (Fedora),None,324,US,Utah,1999,2014,genealogy.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1294,47,8,ISO-8859-1,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",7362,PA,Panama,2003,2014,lotsofessays.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1295,47,9,UTF-8,Apache/2.2.0 (Fedora),None,11260,US,Washington,2007,2016,soundunwound.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1305,47,10,us-ascii,AmazonS3,None,324,US,Nebraska,2007,2017,histopolis.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1310,47,11,UTF-8,Apache/2,"private, proxy-revalidate, s-maxage=0",11260,US,Alabama,2010,2016,iwannawatch.net,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1410,47,9,ISO-8859-1,Apache/2.2.22 (Debian),no-cache,6748,US,California,1999,2013,pipl.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_153,47,10,UTF-8,Apache,"no-store, no-cache, must-revalidate, no-cache, private",11260,US,Washington,2001,2016,enotes.com,32,28,3,4948,0,40,35,19634,5516,40,8,Benigna
B0_20,47,10,UTF-8,Apache/2.2.0 (Fedora),"no-cache, no-store, max-age=0, must-revalidate",11260,US,Arizona,2007,2014,asianmediawiki.com,31,3,5,3590,0,35,39,35687,3886,35,4,Benigna
B0_2005,47,9,UTF-8,Apache/2.2.0 (Fedora),"no-cache, must-revalidate, max-age=0, private, must-revalidate",17647,CA,Ontario,2001,2017,northernstars.ca,9,7,5,750,0,9,10,744,750,9,0,Benigna
B0_2037,47,9,UTF-8,Apache/2.2.22 (Debian),"no-cache, must-revalidate, max-age=0",11260,PH,Ilocos Norte R3,2007,2018,videokeman.com,8,7,4,684,0,8,10,624,684,8,0,Benigna
B0_2111,47,9,ISO-8859-1,Apache/2,"private, no-cache, no-store, must-revalidate, max-age=0",1148,US,Florida,2002,2016,ancestors-genealogy.com,11,3,7,810,0,11,12,730,810,11,0,Benigna
B0_2177,47,9,utf-8,Apache/2.2.0 (Fedora),max-age=600,11260,US,California,1995,2015,epitaph.com,13,7,2,2133,0,13,11,17914,2133,13,0,Benigna
B0_220,47,12,UTF-8,Apache/2.2.0 (Fedora),"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,29,20,8,4167,0,33,33,3181,4499,33,4,Benigna
B0_2239,47,10,UTF-8,Apache,None,11260,AU,Manuka,2006,2013,whosdatedwho.com,7,7,3,618,0,7,10,624,618,7,0,Benigna
B0_2296,47,9,UTF-8,Apache/2.2.0 (Fedora),None,11260,US,Washington,1994,2014,amazon.com,17,7,10,1182,0,17,11,670,1182,17,0,Benigna
B0_231,47,11,UTF-8,Apache/2,max-age=1,11260,PA,Panama,2007,2015,duckduckgo.com,61,46,14,6679,0,69,68,59369,7271,69,8,Benigna
B0_252,47,10,UTF-8,Apache/2.2.0 (Fedora),None,11260,AU,Manuka,2006,2013,whosdatedwho.com,14,1,3,2133,0,20,18,3258,2609,20,6,Benigna
B0_268,47,10,UTF-8,nginx/1.12.0,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,California,2001,2015,metacafe.com,34,0,5,4084,0,42,37,36205,4684,42,8,Benigna
B0_287,47,9,UTF-8,Apache/2.2.0 (Fedora),None,11260,US,Pennsylvania,1996,2015,obermayer.com,31,0,6,3312,0,35,38,36225,3612,35,4,Benigna
B0_298,47,8,iso-8859-1,nginx/1.12.0,None,479,CA,Ontario,2002,2016,doghouseboxing.com,31,7,8,3007,0,35,29,23628,3335,35,4,Benigna
B0_32,47,11,UTF-8,Apache/2.2.0 (Fedora),None,10804,US,Virginia,2004,2015,fightline.com,4,2,4,296,0,6,9,778,442,6,2,Benigna
B0_381,47,9,utf-8,nginx/1.12.0,private,11260,US,California,2003,2014,flickr.com,55,45,5,6240,0,63,64,69305,6824,63,8,Benigna
B0_39,47,9,UTF-8,Apache,None,14889,US,Ohio,1997,2015,musicstack.com,9,1,2,1180,0,13,15,1834,1484,13,4,Benigna
B0_446,47,10,UTF-8,Apache-Coyote/1.1,None,9527,UK,London,1997,2015,192.com,23,2,4,2112,0,29,31,13191,2530,29,6,Benigna
B0_45,47,11,UTF-8,mw2241.codfw.wmnet,"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,24,19,2,3538,0,30,33,22895,3994,30,6,Benigna
B0_498,47,8,ISO-8859-1,Apache/2.2.0 (Fedora),"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2016,facebook.com,55,47,6,7049,0,65,64,110342,7819,65,10,Benigna
B0_500,47,10,ISO-8859-1,Apache,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,AU,Queensland,2006,2017,famouswhy.com,33,3,6,2457,0,35,36,68869,2617,35,2,Benigna
B0_528,47,8,iso-8859-1,Apache/2,None,11260,US,New York,2000,2017,antonyandthejohnsons.com,76,3,7,5283,0,78,100,268442,5451,78,2,Benigna
B0_581,47,8,UTF-8,nginx,None,11260,CA,Manitoba,2000,2017,luv2bid.com,7,0,2,729,0,9,10,2045,871,9,2,Benigna
B0_650,47,9,ISO-8859-1,Microsoft-HTTPAPI/2.0,no-cache,6748,US,California,1999,2013,pipl.com,33,2,8,3759,0,39,27,11243,4193,39,6,Benigna
B0_913,47,9,utf-8,nginx/1.10.0 (Ubuntu),"private, s-maxage=0, max-age=0, must-revalidate",44446,CA,Ontario,2003,2016,wikia.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_926,47,9,ISO-8859-1,nginx/1.12.0,no-cache,675,US,California,1999,2013,pipl.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_949,47,9,ISO-8859-1,Apache/2.2.22 (Debian),None,193,US,California,2006,2014,locatetv.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_998,47,11,ISO-8859-1,Apache/2.2.15 (CentOS),None,1819,US,California,2002,2017,linkedin.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_114,48,10,ISO-8859-1,Apache/2.2.22 (Debian),None,345,FR,Paris,1996,2016,chez.com,17,5,10,1320,0,19,21,1967,1474,19,2,Maligna
M0_46,48,10,ISO-8859-1,Apache/2,None,2516,US,Utah,2000,2016,stormpages.com,22,0,2,3448,0,28,24,9819,3912,28,6,Maligna
M0_51,48,11,ISO-8859-1,Apache,None,2516,US,Utah,2000,2016,stormpages.com,24,0,2,4041,0,30,25,12420,4505,30,6,Maligna
M0_99,48,14,UTF-8,AmazonS3,"no-cache, must-revalidate, max-age=0",11260,CZ,Praha,2006,2017,pride-u-bike.com,48,0,1,3450,0,50,51,66124,3602,50,2,Maligna
B0_1046,48,9,us-ascii,Apache/2.2.15 (Red Hat),None,324,US,Colorado,2005,2016,athlinks.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1063,48,10,utf-8,Apache/2.2.29 (Unix),"private, must-revalidate, s-maxage=0, max-age=0",67135,US,New York,1996,2016,answers.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1109,48,9,ISO-8859-1,Apache/2.2.29 (Unix),None,11260,US,Texas,2003,2015,brainyhistory.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1118,48,11,UTF-8,Apache/2.2.29 (Unix),"private, s-maxage=0, max-age=0, must-revalidate",4699,US,California,2001,2015,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1151,48,11,ISO-8859-1,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,AU,Queensland,2006,2017,famouswhy.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1170,48,8,us-ascii,Apache/2.2.29 (Unix),None,324,US,Colorado,1998,2016,pasadenastarnews.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1259,48,9,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate",16333,US,Georgia,2004,2016,paperbackswap.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_131,48,9,ISO-8859-1,Apache/2.2.29 (Unix),None,1819,US,California,2002,2017,linkedin.com,33,27,2,6235,0,41,40,16697,6835,41,8,Benigna
B0_1323,48,10,UTF-8,Apache/2.2.29 (Unix),None,11260,AU,Manuka,2006,2013,whosdatedwho.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1392,48,11,iso-8859-1,Apache/2.2.29 (Unix),None,288,CA,Quebec,2000,2016,mcgill.ca,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1424,48,8,us-ascii,Apache/2.2.29 (Unix),None,324,US,Arizona,2004,2015,accessmvp.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2020,48,8,ISO-8859-1,Apache/2.2.29 (Unix),None,299,US,California,1998,2012,foxsports.com,7,7,3,618,0,7,10,624,618,7,0,Benigna
B0_203,48,9,ISO-8859-1,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",13913,CZ,Cernosice,2005,2016,maplandia.com,10,3,3,1224,0,16,15,1814,1696,16,6,Benigna
B0_2069,48,9,us-ascii,Apache/2.2.29 (Unix),None,324,KR,Gyeonggi,2000,2016,guildwars.com,7,7,3,618,0,7,9,562,618,7,0,Benigna
B0_2082,48,9,UTF-8,Apache/2.2.29 (Unix),"private, s-maxage=0, max-age=0, must-revalidate",11260,US,California,2001,2015,wikipedia.org,5,3,2,498,0,5,8,508,498,5,0,Benigna
B0_223,48,9,UTF-8,Apache/2.2.29 (Unix),None,39,US,Colorado,2005,2017,maxtravelz.com,25,4,8,2313,0,29,29,9531,2621,29,4,Benigna
B0_2247,48,9,iso-8859-1,Apache/2.2.29 (Unix),None,333,US,Arizona,2002,2016,quantumleap-alsplace.com,5,3,3,498,0,5,8,504,498,5,0,Benigna
B0_2258,48,11,utf-8,Apache/2.2.29 (Unix),"public, max-age=272",11260,US,New York,1994,2016,nhl.com,8,7,6,684,0,8,11,696,684,8,0,Benigna
B0_281,48,11,ISO-8859-1,Apache/2.2.29 (Unix),None,1819,US,California,2002,2017,linkedin.com,44,31,4,6925,0,52,43,17604,7525,52,8,Benigna
B0_307,48,9,ISO-8859-1,Apache/2.2.29 (Unix),no-cache,6748,US,California,1999,2013,pipl.com,24,2,5,3179,0,30,29,11372,3613,30,6,Benigna
B0_567,48,7,UTF-8,Apache/2.2.29 (Unix),"private, max-age=0",38123,US,California,2000,2016,blogspot.com,47,10,6,4576,0,55,52,49426,5282,55,8,Benigna
B0_576,48,8,us-ascii,Apache/2.2.29 (Unix),None,11260,US,Arizona,1999,2015,newspaperarchive.com,26,12,10,3878,0,30,33,8839,4198,30,4,Benigna
B0_67,48,11,UTF-8,Apache/2.2.29 (Unix),None,1371,IL,Rosh Hain,2003,2016,jinni.com,26,2,8,2873,0,34,37,5727,3453,34,8,Benigna
B0_694,48,10,UTF-8,Apache/2.2.0 (Fedora),None,58,US,Colorado,2014,2016,horrorstew.com,24,6,12,2634,0,28,26,4384,2932,28,4,Benigna
B0_71,48,9,utf-8,Apache/2.2.0 (Fedora),"private, s-maxage=0, max-age=0, must-revalidate",46579,CA,Ontario,2003,2016,wikia.com,113,0,3,7746,0,117,134,229040,8062,117,4,Benigna
B0_800,48,10,utf-8,Microsoft-HTTPAPI/2.0,None,11260,BVI,Tortola,2015,2016,ani4free.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_836,48,8,us-ascii,Apache/2.2.15 (CentOS),None,324,IN,Maharashtra,1999,2017,birlasunlife.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
